plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,rgb_tif,rgb_png
ang20220614t163111-A,29.981478,-90.468244,2022-06-14T16:31:11Z,Oil & Gas (1B2),CH4,mf,"[-90.47362943659358, 29.97673478398825, -90.46149925358172, 29.987241736732834]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,844.3141999,216.973595,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220614t163111-A_l3a-ch4-mf-v1_plume.tif,ang20220614t163111-A_l3a-ch4-mf-v1_plume.png,ang20220614t163111-A_l3a-ch4-mf-v1_rgb.tif,ang20220614t163111-A_l3a-ch4-mf-v1_rgb.png
ang20220614t164922-A,30.212991,-91.007188,2022-06-14T16:49:22Z,Other,CH4,mf,"[-91.01281295672162, 30.20833954332529, -91.00070472149285, 30.218757053279937]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,1073.877838,407.9711526,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220614t164922-A_l3a-ch4-mf-v1_plume.tif,ang20220614t164922-A_l3a-ch4-mf-v1_plume.png,ang20220614t164922-A_l3a-ch4-mf-v1_rgb.tif,ang20220614t164922-A_l3a-ch4-mf-v1_rgb.png
ang20220614t170015-A,30.088013,-90.867405,2022-06-14T17:00:15Z,Oil & Gas (1B2),CH4,mf,"[-90.873190946006, 30.082909961246767, -90.86109868346303, 30.09332696680773]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,227.2702141,93.55717676,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220614t170015-A_l3a-ch4-mf-v1_plume.tif,ang20220614t170015-A_l3a-ch4-mf-v1_plume.png,ang20220614t170015-A_l3a-ch4-mf-v1_rgb.tif,ang20220614t170015-A_l3a-ch4-mf-v1_rgb.png
ang20220614t191242-A,30.053133,-93.756254,2022-06-14T19:12:42Z,Other,CH4,mf,"[-93.7619456971245, 30.04844617700012, -93.74995955224543, 30.058820868381876]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220614t191242-A_l3a-ch4-mf-v1_plume.tif,ang20220614t191242-A_l3a-ch4-mf-v1_plume.png,ang20220614t191242-A_l3a-ch4-mf-v1_rgb.tif,ang20220614t191242-A_l3a-ch4-mf-v1_rgb.png
ang20220614t191242-B,30.053558,-93.758179,2022-06-14T19:12:42Z,Other,CH4,mf,"[-93.76443256002882, 30.048524013291427, -93.7524465648756, 30.058852664219827]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220614t191242-B_l3a-ch4-mf-v1_plume.tif,ang20220614t191242-B_l3a-ch4-mf-v1_plume.png,ang20220614t191242-B_l3a-ch4-mf-v1_rgb.tif,ang20220614t191242-B_l3a-ch4-mf-v1_rgb.png
ang20220615t173245-A,30.213002,-91.007091,2022-06-15T17:32:45Z,Other,CH4,mf,"[-91.01209470649307, 30.20740770550048, -90.9999864349799, 30.217871235574343]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,311.9218501,185.9505566,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220615t173245-A_l3a-ch4-mf-v1_plume.tif,ang20220615t173245-A_l3a-ch4-mf-v1_plume.png,ang20220615t173245-A_l3a-ch4-mf-v1_rgb.tif,ang20220615t173245-A_l3a-ch4-mf-v1_rgb.png
ang20220615t180834-A,30.196202,-91.100528,2022-06-15T18:08:34Z,Oil & Gas (1B2),CH4,mf,"[-91.10639872760042, 30.190851309503095, -91.09429216916794, 30.201269227678324]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,72.16880501,41.38674175,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220615t180834-A_l3a-ch4-mf-v1_plume.tif,ang20220615t180834-A_l3a-ch4-mf-v1_plume.png,ang20220615t180834-A_l3a-ch4-mf-v1_rgb.tif,ang20220615t180834-A_l3a-ch4-mf-v1_rgb.png
ang20220617t203113-A,29.706701,-95.078183,2022-06-17T20:31:13Z,Other,CH4,mf,"[-95.08736086497856, 29.704802204292907, -95.07531591620942, 29.71521789946201]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,1611.326433,616.0967289,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220617t203113-A_l3a-ch4-mf-v1_plume.tif,ang20220617t203113-A_l3a-ch4-mf-v1_plume.png,ang20220617t203113-A_l3a-ch4-mf-v1_rgb.tif,ang20220617t203113-A_l3a-ch4-mf-v1_rgb.png
ang20220617t204350-A,29.622636,-95.044841,2022-06-17T20:43:50Z,Other,CH4,mf,"[-95.05154120495463, 29.618029523539853, -95.03950632165959, 29.628445496384447]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,658.5757639,191.80951,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220617t204350-A_l3a-ch4-mf-v1_plume.tif,ang20220617t204350-A_l3a-ch4-mf-v1_plume.png,ang20220617t204350-A_l3a-ch4-mf-v1_rgb.tif,ang20220617t204350-A_l3a-ch4-mf-v1_rgb.png
ang20220617t205220-A,29.622644,-95.044711,2022-06-17T20:52:20Z,Other,CH4,mf,"[-95.05192087834277, 29.618046478387637, -95.03988584103263, 29.628508466308595]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,740.2090528,221.2518826,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220617t205220-A_l3a-ch4-mf-v1_plume.tif,ang20220617t205220-A_l3a-ch4-mf-v1_plume.png,ang20220617t205220-A_l3a-ch4-mf-v1_rgb.tif,ang20220617t205220-A_l3a-ch4-mf-v1_rgb.png
ang20220618t144935-A,29.989862,-90.450877,2022-06-18T14:49:35Z,Other,CH4,mf,"[-90.45570164993637, 29.983830303678698, -90.44367682460894, 29.994291136448492]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220618t144935-A_l3a-ch4-mf-v1_plume.tif,ang20220618t144935-A_l3a-ch4-mf-v1_plume.png,ang20220618t144935-A_l3a-ch4-mf-v1_rgb.tif,ang20220618t144935-A_l3a-ch4-mf-v1_rgb.png
ang20220618t162136-A,30.49328,-91.219362,2022-06-18T16:21:36Z,Oil & Gas (1B2),CH4,mf,"[-91.2241856342557, 30.488047421806293, -91.21209531687852, 30.498511406155053]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220618t162136-A_l3a-ch4-mf-v1_plume.tif,ang20220618t162136-A_l3a-ch4-mf-v1_plume.png,ang20220618t162136-A_l3a-ch4-mf-v1_rgb.tif,ang20220618t162136-A_l3a-ch4-mf-v1_rgb.png
ang20220618t204413-A,29.770704,-93.332652,2022-06-18T20:44:13Z,Oil & Gas (1B2),CH4,mfm,"[-93.33815607036978, 29.76609064043549, -93.32625555683141, 29.776420460728442]",ang,2023-05-14T20:34:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH,ang20220618t204413-A_l3a-ch4-mf-v1_plume.tif,ang20220618t204413-A_l3a-ch4-mf-v1_plume.png,ang20220618t204413-A_l3a-ch4-mf-v1_rgb.tif,ang20220618t204413-A_l3a-ch4-mf-v1_rgb.png
GAO20230416t161956p0000-A,29.83143898052718,-95.24934636907712,2023-04-16T16:19:56Z,Other,CH4,mf,"[-95.25491565517096, 29.823667571614134, -95.24305157041817, 29.833959848038273]",GAO,2023-06-15T03:20:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230416t161956p0000-A_l3a-ch4-mf-v0_plume.tif,GAO20230416t161956p0000-A_l3a-ch4-mf-v0_plume.png,GAO20230416t161956p0000-A_l3a-ch4-mf-v0_rgb.tif,GAO20230416t161956p0000-A_l3a-ch4-mf-v0_rgb.png
GAO20230416t163842p0000-B,29.42665261768433,-95.1847640125422,2023-04-16T16:38:42Z,Other,CH4,mf,"[-95.1906506322535, 29.421295742040197, -95.17873080273752, 29.431632814481283]",GAO,2023-06-13T15:50:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230416t163842p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230416t163842p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230416t163842p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230416t163842p0000-B_l3a-ch4-mf-v0_rgb.png
GAO20230416t165032p0000-B,29.0313499850908,-95.36835123740964,2023-04-16T16:50:32Z,Oil & Gas (1B2),CH4,mf,"[-95.37435840688606, 29.02507868766236, -95.36258531857668, 29.035417599778334]",GAO,2023-06-15T03:05:08Z,NA,NA,NA,NA,749.8189311810233,602.6518750546269,7.578125,0.36572265625,32.31944274902344,92.513519287109375,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t165032p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230416t165032p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230416t165032p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230416t165032p0000-B_l3a-ch4-mf-v0_rgb.png
GAO20230416t165704p0000-D,29.03142320202022,-95.36834153388344,2023-04-16T16:57:04Z,Oil & Gas (1B2),CH4,mf,"[-95.37430261034999, 29.025210908155067, -95.36247794564089, 29.035549951759215]",GAO,2023-06-15T00:22:43Z,NA,NA,NA,NA,729.5821143611453,337.8062926662811,7.578125,0.36572265625,32.31944274902344,92.513519287109375,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t165704p0000-D_l3a-ch4-mf-v0_plume.tif,GAO20230416t165704p0000-D_l3a-ch4-mf-v0_plume.png,GAO20230416t165704p0000-D_l3a-ch4-mf-v0_rgb.tif,GAO20230416t165704p0000-D_l3a-ch4-mf-v0_rgb.png
GAO20230416t170751p0000-C,29.400247446994328,-95.71413436490737,2023-04-16T17:07:51Z,Other,CH4,mf,"[-95.7203612716785, 29.39438345599958, -95.7086460817004, 29.40463490303776]",GAO,2023-06-15T00:19:50Z,NA,NA,NA,NA,536.6079363486764,107.07388979370904,6.546875,0.394287109375,236.39352416992188,163.97195434570312,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t170751p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230416t170751p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230416t170751p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230416t170751p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230416t182119p0000-C,29.426343965979953,-95.18497149517596,2023-04-16T18:21:19Z,Other,CH4,mf,"[-95.19060593019844, 29.42111416153624, -95.17868612229663, 29.43145123370987]",GAO,2023-06-20T21:19:43Z,NA,NA,NA,NA,802.4153200901078,287.9178081252488,6.02734375,0.77880859375,342.370361328125,67.135101318359375,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t182119p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230416t182119p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230416t182119p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230416t182119p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230416t183303p0000-A,29.031370195760545,-95.36835196436512,2023-04-16T18:33:03Z,Oil & Gas (1B2),CH4,mf,"[-95.37456669363868, 29.024992803165826, -95.36274235652188, 29.035286633219417]",GAO,2023-06-14T21:22:55Z,NA,NA,NA,NA,1256.0698920351374,1011.7825172700162,6.53125,0.7265625,55.85647964477539,126.4432601928711,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t183303p0000-A_l3a-ch4-mf-v0_plume.tif,GAO20230416t183303p0000-A_l3a-ch4-mf-v0_plume.png,GAO20230416t183303p0000-A_l3a-ch4-mf-v0_rgb.tif,GAO20230416t183303p0000-A_l3a-ch4-mf-v0_rgb.png
GAO20230416t183819p0000-B,29.0314094503498,-95.3683802130128,2023-04-16T18:38:19Z,Oil & Gas (1B2),CH4,mf,"[-95.37409588267245, 29.02525191784414, -95.36232277723907, 29.035590827647685]",GAO,2023-08-08T02:53:20Z,NA,NA,NA,NA,1085.8516485492794,414.9601265259123,6.53125,0.7265625,55.85647964477539,126.4432601928711,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t183819p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230416t183819p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230416t183819p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230416t183819p0000-B_l3a-ch4-mf-v0_rgb.png
GAO20230416t184913p0000-B,29.400244394525828,-95.71409503911462,2023-04-16T18:49:13Z,Other,CH4,mf,"[-95.72739443276876, 29.381395051856654, -95.70267544419244, 29.40293223535234]",GAO,2023-06-13T04:53:41Z,NA,NA,NA,NA,343.1891074574882,82.31101751304084,6.24609375,0.6064453125,351.78704833984375,1.7515915632247925,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230416t184913p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230416t184913p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230416t184913p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230416t184913p0000-B_l3a-ch4-mf-v0_rgb.png
GAO20230422t180736p0000-C,29.03146380859704,-95.36844453812,2023-04-22T18:07:36Z,Oil & Gas (1B2),CH4,mf,"[-95.37477864696685, 29.026262164839604, -95.36300542063867, 29.03660107963471]",GAO,2023-06-15T16:32:32Z,NA,NA,NA,NA,435.7883449218469,308.89381939393695,6.69921875,0.38134765625,94.65277862548828,3.4571340084075928,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230422t180736p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230422t180736p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230422t180736p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230422t180736p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230422t181825p0000-B,29.40023732686535,-95.71407975327143,2023-04-22T18:18:25Z,Other,CH4,mf,"[-95.71976930102812, 29.395180464428616, -95.70805402491305, 29.405431906489675]",GAO,2023-06-14T19:36:34Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230422t181825p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230422t181825p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230422t181825p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230422t181825p0000-B_l3a-ch4-mf-v0_rgb.png
GAO20230422t182600p0000-C,29.4001042178339,-95.7138984858751,2023-04-22T18:26:00Z,Other,CH4,mf,"[-95.71977108014708, 29.395087876489452, -95.70784921986008, 29.405474337087824]",GAO,2023-06-13T03:43:59Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230422t182600p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230422t182600p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230422t182600p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230422t182600p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230430t182933p0000-C,29.40038712319317,-95.71397694068932,2023-04-30T18:29:33Z,Other,CH4,mf,"[-95.72143956452621, 29.39094143548956, -95.70332503990633, 29.406678281731686]",GAO,2023-06-12T18:45:58Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230430t182933p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230430t182933p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230430t182933p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230430t182933p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230430t183547p0000-C,29.400261687432916,-95.71404997055387,2023-04-30T18:35:47Z,Other,CH4,mf,"[-95.72349577711445, 29.391081699874345, -95.70651680980511, 29.405829273194442]",GAO,2023-06-13T00:15:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230430t183547p0000-C_l3a-ch4-mf-v0_plume.tif,GAO20230430t183547p0000-C_l3a-ch4-mf-v0_plume.png,GAO20230430t183547p0000-C_l3a-ch4-mf-v0_rgb.tif,GAO20230430t183547p0000-C_l3a-ch4-mf-v0_rgb.png
GAO20230430t184242p0000-E,29.5607635338485,-95.46917372812165,2023-04-30T18:42:42Z,Other,CH4,mf,"[-95.47464729820136, 29.555854053518825, -95.4629157212579, 29.566103497987886]",GAO,2023-06-13T02:43:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Global Airborne Observatory,ASU GDCS,GAO20230430t184242p0000-E_l3a-ch4-mf-v0_plume.tif,GAO20230430t184242p0000-E_l3a-ch4-mf-v0_plume.png,GAO20230430t184242p0000-E_l3a-ch4-mf-v0_rgb.tif,GAO20230430t184242p0000-E_l3a-ch4-mf-v0_rgb.png
GAO20230430t190032p0000-B,29.83204500906686,-95.11843968458028,2023-04-30T19:00:32Z,Other,CH4,mf,"[-95.12347763922189, 29.827261795227457, -95.11161428248546, 29.837598007686594]",GAO,2023-06-14T17:30:37Z,NA,NA,NA,NA,413.9562120885173,87.0240893631027,3.68359375,0.328857421875,236.69444274902344,17.46628189086914,hrrr,Global Airborne Observatory,ASU GDCS,GAO20230430t190032p0000-B_l3a-ch4-mf-v0_plume.tif,GAO20230430t190032p0000-B_l3a-ch4-mf-v0_plume.png,GAO20230430t190032p0000-B_l3a-ch4-mf-v0_rgb.tif,GAO20230430t190032p0000-B_l3a-ch4-mf-v0_rgb.png
